id,seed,stage,encounter,hero,role,npc,omit,enhance,gems,outcome,kind,valid,rounds,damage,dpr,damage_r1,dpr_r3,late_dpr,taken,healing,armor,health,max_health,ledger_difference,energy_spent,mana_spent,unspent_energy,cards_played,automatic,overkill,overheal,error,raw,enemy_direct_hits,enemy_chip_after_defense,enemy_armor_absorbed
hell-Guard-Healer-QiongMeiEr,20260910,Training.Hell.3-1,7,Guard,Healer,QiongMeiEr,3,10,True,victory,baseline,True,3,5574,1858.0,4709,1858.0,,9,9,3266,11935,11935,0,15,39,0,14,0,1074,9,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Healer-QiongMeiEr\seed-20260910.json,0,0,0
hell-Guard-Hunter-TusiChief,20260906,Training.Hell.3-1,7,Guard,Hunter,TusiChief,3,10,True,victory,baseline,True,9,11176,1241.7777777777778,5240,1746.6666666666667,989.3333333333334,196,150,11440,12307,12353,0,24,30,10,25,0,536,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-TusiChief\seed-20260906.json,2,1,0
hell-Guard-Hunter-TusiChief,20260907,Training.Hell.3-1,7,Guard,Hunter,TusiChief,3,10,True,victory,baseline,True,11,11176,1016.0,3462,1829.6666666666667,710.875,526,300,22439,12127,12353,0,31,40,13,36,0,2012,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-TusiChief\seed-20260907.json,6,3,198
hell-Guard-Hunter-TusiChief,20260908,Training.Hell.3-1,7,Guard,Hunter,TusiChief,3,10,True,victory,baseline,True,9,11176,1241.7777777777778,5178,1726.0,999.6666666666666,0,0,13107,12353,12353,0,27,37,8,29,0,3941,225,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-TusiChief\seed-20260908.json,2,1,111
hell-Guard-Hunter-TusiChief,20260909,Training.Hell.3-1,7,Guard,Hunter,TusiChief,3,10,True,victory,baseline,True,10,11176,1117.6,2772,2727.6666666666665,427.57142857142856,111,0,14487,12242,12353,0,33,53,7,34,0,612,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-TusiChief\seed-20260909.json,4,2,111
hell-Guard-Hunter-TusiChief,20260910,Training.Hell.3-1,7,Guard,Hunter,TusiChief,3,10,True,stalemate,baseline,True,7,5240,748.5714285714286,5240,1746.6666666666667,0.0,0,0,12780,12353,12353,0,23,20,2,23,0,466,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-TusiChief\seed-20260910.json,2,1,196
hell-Guard-Hunter-SongJinBao,20260906,Training.Hell.3-1,7,Guard,Hunter,SongJinBao,3,10,True,victory,baseline,True,6,11132,1855.3333333333333,4760,2575.3333333333335,1135.3333333333333,105,75,7668,12146,12176,0,20,45,5,25,1,948,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-SongJinBao\seed-20260906.json,2,1,0
hell-Guard-Hunter-SongJinBao,20260907,Training.Hell.3-1,7,Guard,Hunter,SongJinBao,3,10,True,victory,baseline,True,11,11149,1013.5454545454545,2289,1825.3333333333333,709.125,1212,225,14484,11189,12176,0,26,51,15,31,0,435,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-SongJinBao\seed-20260907.json,7,4,198
hell-Guard-Hunter-SongJinBao,20260908,Training.Hell.3-1,7,Guard,Hunter,SongJinBao,3,10,True,stalemate,baseline,True,10,5258,525.8,3959,1752.6666666666667,0.0,90,90,18886,12176,12176,0,33,54,7,41,0,1045,60,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-SongJinBao\seed-20260908.json,2,2,4
hell-Guard-Hunter-SongJinBao,20260909,Training.Hell.3-1,7,Guard,Hunter,SongJinBao,3,10,True,stalemate,baseline,True,8,5541,692.625,2772,1847.0,0.0,0,0,14484,12176,12176,0,24,52,8,28,4,360,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-SongJinBao\seed-20260909.json,1,1,2
hell-Guard-Hunter-SongJinBao,20260910,Training.Hell.3-1,7,Guard,Hunter,SongJinBao,3,10,True,victory,baseline,True,3,11150,3716.6666666666665,4959,3716.6666666666665,,0,0,4686,12176,12176,0,14,33,0,20,5,499,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-SongJinBao\seed-20260910.json,0,0,0
hell-Guard-Hunter-YueBai,20260906,Training.Hell.3-1,7,Guard,Hunter,YueBai,3,10,True,victory,baseline,True,4,11176,2794.0,5513,1844.3333333333333,5643.0,0,0,19802,11598,11598,0,16,67,0,30,0,2229,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-YueBai\seed-20260906.json,0,0,0
hell-Guard-Hunter-YueBai,20260907,Training.Hell.3-1,7,Guard,Hunter,YueBai,3,10,True,victory,baseline,True,4,11176,2794.0,6178,2770.3333333333335,2865.0,0,0,20774,11598,11598,0,16,71,1,26,8,10556,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-YueBai\seed-20260907.json,3,1,88
hell-Guard-Hunter-YueBai,20260908,Training.Hell.3-1,7,Guard,Hunter,YueBai,3,10,True,victory,baseline,True,4,11176,2794.0,5261,1847.0,5635.0,0,0,15728,11598,11598,0,16,55,3,27,4,3212,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-YueBai\seed-20260908.json,0,0,0
hell-Guard-Hunter-YueBai,20260909,Training.Hell.3-1,7,Guard,Hunter,YueBai,3,10,True,victory,baseline,True,6,11153,1858.8333333333333,2952,1845.0,1872.6666666666667,0,0,35246,11598,11598,0,28,104,0,47,8,276,225,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-YueBai\seed-20260909.json,0,0,0
hell-Guard-Hunter-YueBai,20260910,Training.Hell.3-1,7,Guard,Hunter,YueBai,3,10,True,victory,baseline,True,4,11176,2794.0,5513,1844.3333333333333,5643.0,0,0,20534,11598,11598,0,20,53,0,30,0,2229,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-YueBai\seed-20260910.json,0,0,0
hell-Guard-Hunter-ZhouGuangZu,20260906,Training.Hell.3-1,7,Guard,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,3,11175,3725.0,5542,3725.0,,15,15,6196,11193,11193,0,15,49,3,21,0,829,633,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-ZhouGuangZu\seed-20260906.json,0,0,0
hell-Guard-Hunter-ZhouGuangZu,20260907,Training.Hell.3-1,7,Guard,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,6,11176,1862.6666666666667,3352,1651.0,2074.3333333333335,510,510,17205,11193,11193,0,29,78,2,42,0,531,1698,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-ZhouGuangZu\seed-20260907.json,5,2,185
hell-Guard-Hunter-ZhouGuangZu,20260908,Training.Hell.3-1,7,Guard,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,4,11146,2786.5,5146,2781.3333333333335,2802.0,18,18,13767,11193,11193,0,21,60,0,26,0,4200,786,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-ZhouGuangZu\seed-20260908.json,2,1,96
hell-Guard-Hunter-ZhouGuangZu,20260909,Training.Hell.3-1,7,Guard,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,7,11176,1596.5714285714287,2374,1857.6666666666667,1400.75,1034,715,19776,10874,11193,0,38,86,1,38,0,1126,347,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-ZhouGuangZu\seed-20260909.json,8,3,453
hell-Guard-Hunter-ZhouGuangZu,20260910,Training.Hell.3-1,7,Guard,Hunter,ZhouGuangZu,3,10,True,victory,baseline,True,5,11176,2235.2,5121,1857.6666666666667,2801.5,18,18,13244,11193,11193,0,21,62,2,31,0,494,1020,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-ZhouGuangZu\seed-20260910.json,0,0,0
hell-Guard-Hunter-JinGui,20260906,Training.Hell.3-1,7,Guard,Hunter,JinGui,0,10,True,victory,baseline,True,6,11176,1862.6666666666667,5364,1828.0,1897.3333333333333,0,0,8134,11427,11427,0,21,38,4,22,0,407,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-JinGui\seed-20260906.json,0,0,0
hell-Guard-Hunter-JinGui,20260907,Training.Hell.3-1,7,Guard,Hunter,JinGui,0,10,True,victory,baseline,True,7,11176,1596.5714285714287,4387,1857.6666666666667,1400.75,2,0,10802,11425,11427,0,23,54,5,28,0,397,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-JinGui\seed-20260907.json,2,1,73
hell-Guard-Hunter-JinGui,20260908,Training.Hell.3-1,7,Guard,Hunter,JinGui,0,10,True,victory,baseline,True,6,11176,1862.6666666666667,4020,1816.0,1909.3333333333333,0,0,13832,11427,11427,0,26,34,2,28,0,1018,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-JinGui\seed-20260908.json,2,1,160
hell-Guard-Hunter-JinGui,20260909,Training.Hell.3-1,7,Guard,Hunter,JinGui,0,10,True,stalemate,baseline,True,8,5263,657.875,3527,1754.3333333333333,0.0,0,0,11764,11427,11427,0,22,46,7,23,0,360,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-JinGui\seed-20260909.json,2,1,160
hell-Guard-Hunter-JinGui,20260910,Training.Hell.3-1,7,Guard,Hunter,JinGui,0,10,True,victory,baseline,True,7,11176,1596.5714285714287,5099,1699.6666666666667,1519.25,2,0,14068,11425,11427,0,24,30,7,27,0,913,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-JinGui\seed-20260910.json,2,1,158
hell-Guard-Hunter-QiongMeiEr,20260906,Training.Hell.3-1,7,Guard,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,5,11176,2235.2,4945,1833.3333333333333,2838.0,0,0,6532,11886,11886,0,19,41,2,20,0,571,465,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-QiongMeiEr\seed-20260906.json,0,0,0
hell-Guard-Hunter-QiongMeiEr,20260907,Training.Hell.3-1,7,Guard,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,6,11164,1860.6666666666667,2772,2267.6666666666665,1453.6666666666667,46,46,2272,11886,11886,0,22,64,1,23,0,450,419,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-QiongMeiEr\seed-20260907.json,2,1,0
hell-Guard-Hunter-QiongMeiEr,20260908,Training.Hell.3-1,7,Guard,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,4,11149,2787.25,5466,1848.6666666666667,5603.0,0,0,4970,11886,11886,0,17,36,2,21,0,3505,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-QiongMeiEr\seed-20260908.json,0,0,0
hell-Guard-Hunter-QiongMeiEr,20260909,Training.Hell.3-1,7,Guard,Hunter,QiongMeiEr,3,10,True,victory,baseline,True,9,11175,1241.6666666666667,2772,1845.6666666666667,939.6666666666666,229,44,15336,11701,11886,0,34,64,3,32,0,797,31,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-QiongMeiEr\seed-20260909.json,4,2,2
hell-Guard-Hunter-QiongMeiEr,20260910,Training.Hell.3-1,7,Guard,Hunter,QiongMeiEr,3,10,True,stalemate,baseline,True,11,8322,756.5454545454545,4958,2640.6666666666665,50.0,0,0,15336,11886,11886,0,28,50,12,31,0,305,225,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Hunter-QiongMeiEr\seed-20260910.json,4,2,92
hell-Guard-Sorcerer-TusiChief,20260906,Training.Hell.3-1,7,Guard,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5400,90.0,4907,1800.0,0.0,2288,1800,89944,12171,12659,0,129,92,100,135,0,1202,0,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-TusiChief\seed-20260906.json,27,13,1324
hell-Guard-Sorcerer-TusiChief,20260907,Training.Hell.3-1,7,Guard,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5431,90.51666666666667,4394,1810.3333333333333,0.0,1892,1418,87304,12185,12659,0,128,104,99,126,0,571,232,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-TusiChief\seed-20260907.json,24,12,460
hell-Guard-Sorcerer-TusiChief,20260908,Training.Hell.3-1,7,Guard,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5330,88.83333333333333,4606,1776.6666666666667,0.0,1564,1397,86477,12492,12659,0,131,108,106,141,0,281,253,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-TusiChief\seed-20260908.json,24,12,788
hell-Guard-Sorcerer-TusiChief,20260909,Training.Hell.3-1,7,Guard,Sorcerer,TusiChief,3,10,True,limit,baseline,False,60,5465,91.08333333333333,3887,1821.6666666666667,0.0,2154,1575,88462,12080,12659,0,111,21,111,114,0,139,0,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-TusiChief\seed-20260909.json,24,12,198
hell-Guard-Sorcerer-TusiChief,20260910,Training.Hell.3-1,7,Guard,Sorcerer,TusiChief,3,10,True,stalemate,baseline,True,8,5466,683.25,4808,1822.0,0.0,0,0,9186,12659,12659,0,19,27,8,20,0,317,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-TusiChief\seed-20260910.json,2,0,356
hell-Guard-Sorcerer-SongJinBao,20260906,Training.Hell.3-1,7,Guard,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,7,5468,781.1428571428571,5468,1822.6666666666667,0.0,0,0,7100,12482,12482,0,13,24,11,18,0,397,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-SongJinBao\seed-20260906.json,3,1,352
hell-Guard-Sorcerer-SongJinBao,20260907,Training.Hell.3-1,7,Guard,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,9,5493,610.3333333333334,5371,1831.0,0.0,0,0,13348,12482,12482,0,21,26,12,24,4,181,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-SongJinBao\seed-20260907.json,2,2,4
hell-Guard-Sorcerer-SongJinBao,20260908,Training.Hell.3-1,7,Guard,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,15,5427,361.8,5427,1809.0,0.0,6,4,19082,12480,12482,0,28,49,26,32,0,951,146,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-SongJinBao\seed-20260908.json,6,4,352
hell-Guard-Sorcerer-SongJinBao,20260909,Training.Hell.3-1,7,Guard,Sorcerer,SongJinBao,3,10,True,limit,baseline,False,60,5542,92.36666666666666,4391,1847.3333333333333,0.0,3224,1500,88466,10758,12482,0,105,43,112,101,1,139,0,Simulation reached MaxRounds before a terminal result.,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-SongJinBao\seed-20260909.json,36,12,1000
hell-Guard-Sorcerer-SongJinBao,20260910,Training.Hell.3-1,7,Guard,Sorcerer,SongJinBao,3,10,True,stalemate,baseline,True,8,5512,689.0,4329,1837.3333333333333,0.0,0,0,10636,12482,12482,0,20,45,10,25,0,591,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-SongJinBao\seed-20260910.json,3,3,6
hell-Guard-Sorcerer-YueBai,20260906,Training.Hell.3-1,7,Guard,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,7,5450,778.5714285714286,5450,1816.6666666666667,0.0,0,0,22232,11904,11904,0,22,56,9,33,0,1271,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-YueBai\seed-20260906.json,3,1,296
hell-Guard-Sorcerer-YueBai,20260907,Training.Hell.3-1,7,Guard,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,8,5389,673.625,5149,1796.3333333333333,0.0,0,0,30484,11904,11904,0,26,66,5,39,0,831,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-YueBai\seed-20260907.json,3,1,296
hell-Guard-Sorcerer-YueBai,20260908,Training.Hell.3-1,7,Guard,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,7,5500,785.7142857142857,5500,1833.3333333333333,0.0,0,0,21926,11904,11904,0,18,58,8,31,0,1813,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-YueBai\seed-20260908.json,3,1,296
hell-Guard-Sorcerer-YueBai,20260909,Training.Hell.3-1,7,Guard,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,21,5408,257.5238095238095,3444,1802.6666666666667,0.0,570,570,75430,11904,11904,0,52,108,36,73,0,1088,180,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-YueBai\seed-20260909.json,15,5,1392
hell-Guard-Sorcerer-YueBai,20260910,Training.Hell.3-1,7,Guard,Sorcerer,YueBai,3,10,True,stalemate,baseline,True,7,5510,787.1428571428571,5510,1836.6666666666667,0.0,0,0,26104,11904,11904,0,22,63,7,35,0,1271,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-YueBai\seed-20260910.json,3,1,296
hell-Guard-Sorcerer-ZhouGuangZu,20260906,Training.Hell.3-1,7,Guard,Sorcerer,ZhouGuangZu,3,10,True,stalemate,baseline,True,14,5537,395.5,5537,1845.6666666666667,0.0,391,391,37504,11499,11499,0,36,69,30,49,0,398,2402,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-ZhouGuangZu\seed-20260906.json,6,2,343
hell-Guard-Sorcerer-ZhouGuangZu,20260907,Training.Hell.3-1,7,Guard,Sorcerer,ZhouGuangZu,3,10,True,victory,baseline,True,6,11152,1858.6666666666667,4555,2721.3333333333335,996.0,113,28,22065,11414,11499,0,35,88,0,44,12,400,1262,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-ZhouGuangZu\seed-20260907.json,6,2,537
hell-Guard-Sorcerer-ZhouGuangZu,20260908,Training.Hell.3-1,7,Guard,Sorcerer,ZhouGuangZu,3,10,True,victory,baseline,True,7,11166,1595.142857142857,5337,2558.6666666666665,872.5,39,39,24264,11499,11499,0,41,108,1,48,13,1070,1893,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-ZhouGuangZu\seed-20260908.json,6,2,623
hell-Guard-Sorcerer-ZhouGuangZu,20260909,Training.Hell.3-1,7,Guard,Sorcerer,ZhouGuangZu,3,10,True,victory,baseline,True,12,11154,929.5,3887,2761.6666666666665,318.77777777777777,173,119,39235,11445,11499,0,46,111,16,66,13,509,2044,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-ZhouGuangZu\seed-20260909.json,6,2,215
hell-Guard-Sorcerer-ZhouGuangZu,20260910,Training.Hell.3-1,7,Guard,Sorcerer,ZhouGuangZu,3,10,True,stalemate,baseline,True,16,8329,520.5625,5467,1857.6666666666667,212.0,185,185,43159,11499,11499,0,55,129,26,74,7,284,3004,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-ZhouGuangZu\seed-20260910.json,9,3,388
hell-Guard-Sorcerer-JinGui,20260906,Training.Hell.3-1,7,Guard,Sorcerer,JinGui,0,10,True,stalemate,baseline,True,8,5504,688.0,5192,1834.6666666666667,0.0,0,0,8678,11733,11733,0,17,19,10,17,0,397,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-JinGui\seed-20260906.json,3,1,322
hell-Guard-Sorcerer-JinGui,20260907,Training.Hell.3-1,7,Guard,Sorcerer,JinGui,0,10,True,stalemate,baseline,True,20,5428,271.4,5428,1809.3333333333333,0.0,164,162,29098,11731,11733,0,38,18,32,38,0,181,63,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-JinGui\seed-20260907.json,9,3,802
hell-Guard-Sorcerer-JinGui,20260908,Training.Hell.3-1,7,Guard,Sorcerer,JinGui,0,10,True,stalemate,baseline,True,8,5508,688.5,5196,1836.0,0.0,0,0,10400,11733,11733,0,23,27,8,25,0,951,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-JinGui\seed-20260908.json,3,1,322
hell-Guard-Sorcerer-JinGui,20260909,Training.Hell.3-1,7,Guard,Sorcerer,JinGui,0,10,True,stalemate,baseline,True,16,5423,338.9375,4499,1807.6666666666667,0.0,166,162,23938,11729,11733,0,35,20,23,33,0,139,63,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-JinGui\seed-20260909.json,9,3,800
hell-Guard-Sorcerer-JinGui,20260910,Training.Hell.3-1,7,Guard,Sorcerer,JinGui,0,10,True,stalemate,baseline,True,20,5533,276.65,5533,1844.3333333333333,0.0,164,162,27916,11731,11733,0,39,39,34,40,0,181,63,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-JinGui\seed-20260910.json,9,3,802
hell-Guard-Sorcerer-QiongMeiEr,20260906,Training.Hell.3-1,7,Guard,Sorcerer,QiongMeiEr,3,10,True,stalemate,baseline,True,11,8332,757.4545454545455,5567,2536.0,90.5,121,121,13916,12192,12192,0,25,38,12,24,0,397,344,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-QiongMeiEr\seed-20260906.json,4,0,121
hell-Guard-Sorcerer-QiongMeiEr,20260907,Training.Hell.3-1,7,Guard,Sorcerer,QiongMeiEr,3,10,True,stalemate,baseline,True,13,5524,424.9230769230769,5524,1841.3333333333333,0.0,291,291,13916,12192,12192,0,21,23,20,21,0,181,324,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-QiongMeiEr\seed-20260907.json,5,1,293
hell-Guard-Sorcerer-QiongMeiEr,20260908,Training.Hell.3-1,7,Guard,Sorcerer,QiongMeiEr,3,10,True,victory,baseline,True,5,11152,2230.4,5315,1857.6666666666667,2789.5,0,0,5076,12192,12192,0,16,33,2,21,7,1016,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-QiongMeiEr\seed-20260908.json,0,0,0
hell-Guard-Sorcerer-QiongMeiEr,20260909,Training.Hell.3-1,7,Guard,Sorcerer,QiongMeiEr,3,10,True,stalemate,baseline,True,13,8294,638.0,4977,1832.6666666666667,279.6,0,0,23710,12192,12192,0,38,56,12,42,7,139,225,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-QiongMeiEr\seed-20260909.json,4,0,242
hell-Guard-Sorcerer-QiongMeiEr,20260910,Training.Hell.3-1,7,Guard,Sorcerer,QiongMeiEr,3,10,True,victory,baseline,True,9,11144,1238.2222222222222,4441,1842.6666666666667,936.0,0,0,12975,12192,12192,0,28,53,5,32,7,458,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-Sorcerer-QiongMeiEr\seed-20260910.json,4,0,519
hell-Guard-FormationMaster-TusiChief,20260906,Training.Hell.3-1,7,Guard,FormationMaster,TusiChief,3,10,True,stalemate,baseline,True,8,5514,689.25,4899,1838.0,0.0,0,0,20720,12661,12661,0,21,9,0,21,0,1525,900,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-TusiChief\seed-20260906.json,2,1,196
hell-Guard-FormationMaster-TusiChief,20260907,Training.Hell.3-1,7,Guard,FormationMaster,TusiChief,3,10,True,stalemate,baseline,True,32,5330,166.5625,4040,1776.6666666666667,0.0,2834,2834,90681,12661,12661,0,91,24,2,86,0,38,1591,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-TusiChief\seed-20260907.json,15,7,1411
hell-Guard-FormationMaster-TusiChief,20260908,Training.Hell.3-1,7,Guard,FormationMaster,TusiChief,3,10,True,stalemate,baseline,True,27,5406,200.22222222222223,1639,1633.6666666666667,21.041666666666668,2070,2070,71460,12661,12661,0,76,15,2,78,0,808,1755,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-TusiChief\seed-20260908.json,9,1,1419
hell-Guard-FormationMaster-TusiChief,20260909,Training.Hell.3-1,7,Guard,FormationMaster,TusiChief,3,10,True,stalemate,baseline,True,37,5425,146.6216216216216,1832,1808.3333333333333,0.0,2902,2902,95387,12661,12661,0,99,21,9,99,0,773,2798,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-TusiChief\seed-20260909.json,12,1,1745
hell-Guard-FormationMaster-TusiChief,20260910,Training.Hell.3-1,7,Guard,FormationMaster,TusiChief,3,10,True,stalemate,baseline,True,8,5402,675.25,4899,1800.6666666666667,0.0,0,0,22068,12661,12661,0,21,6,0,20,0,1525,900,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-TusiChief\seed-20260910.json,2,1,196
hell-Guard-FormationMaster-SongJinBao,20260906,Training.Hell.3-1,7,Guard,FormationMaster,SongJinBao,3,10,True,stalemate,baseline,True,7,5328,761.1428571428571,5328,1776.0,0.0,0,0,14401,12484,12484,0,26,15,2,30,0,1375,1500,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-SongJinBao\seed-20260906.json,2,1,190
hell-Guard-FormationMaster-SongJinBao,20260907,Training.Hell.3-1,7,Guard,FormationMaster,SongJinBao,3,10,True,stalemate,baseline,True,9,5507,611.8888888888889,2567,1835.6666666666667,0.0,0,0,29994,12484,12484,0,41,36,0,48,4,329,1275,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-SongJinBao\seed-20260907.json,1,1,2
hell-Guard-FormationMaster-SongJinBao,20260908,Training.Hell.3-1,7,Guard,FormationMaster,SongJinBao,3,10,True,stalemate,baseline,True,7,5459,779.8571428571429,5459,1819.6666666666667,0.0,0,0,26331,12484,12484,0,29,24,0,31,0,3410,1500,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\hell-Guard-FormationMaster-SongJinBao\seed-20260908.json,1,1,2
