UE资产路径,容器原始路径,字节,KB,MB,类别,扩展名
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_45.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_45.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_24.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_24.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_47.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_47.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_19.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_19.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_56.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_56.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_10.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_10.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_14.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_14.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_34.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_34.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_26.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_26.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_19.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_19.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_20.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_20.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_52.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_52.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_13.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_13.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_54.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_54.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_32.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_32.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_29.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_29.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_41.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_41.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_52.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_52.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_40.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_40.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_28.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_28.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_33.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_33.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_06.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_06.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_05.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_00_hero_idle/SPR_character_00_hero_idle_05.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_34.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_34.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_37.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_37.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_18.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_18.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_26.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_26.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_44.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_44.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_57.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_57.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_10.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_10.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_43.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_43.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_07.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_07.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_04.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_04.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_06.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_06.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_05.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_18_deer_2k_idle/SPR_enemy_18_deer_2k_idle_05.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_01.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_01.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_09.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_09.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_18.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_18.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_16.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_16.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_38.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_38.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_06_bluehorn_2k_idle/SPR_enemy_06_bluehorn_2k_idle_37.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_06_bluehorn_2k_idle/SPR_enemy_06_bluehorn_2k_idle_37.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_35.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_35.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_37.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_37.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_31.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_31.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_39.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_39.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_30.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_30.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_40.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_40.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_38.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_38.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_21_tiger_boss_2k_idle/SPR_enemy_21_tiger_boss_2k_idle_50.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_21_tiger_boss_2k_idle/SPR_enemy_21_tiger_boss_2k_idle_50.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_08.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_08.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_47.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_47.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_51.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_51.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_36.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_36.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_54.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_54.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_53.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_53.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_48.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_25.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_25.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_27.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_27.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_11.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_11.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_17.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_17.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_04_hunter_idle/SPR_character_04_hunter_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_04_hunter_idle/SPR_character_04_hunter_idle_48.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_41.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_41.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_05.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_05.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_03.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_03.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_58.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_58.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_08.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_08.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_02.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_12_redtusk_2k_idle/SPR_enemy_12_redtusk_2k_idle_02.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_2k_idle/SPR_character_01_blade_2k_idle_53.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_2k_idle/SPR_character_01_blade_2k_idle_53.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_2k_idle/SPR_character_01_blade_2k_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_2k_idle/SPR_character_01_blade_2k_idle_48.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_11_graymane_idle/SPR_enemy_11_graymane_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_11_graymane_idle/SPR_enemy_11_graymane_idle_48.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_idle/SPR_enemy_07_graywolf_idle_40.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_idle/SPR_enemy_07_graywolf_idle_40.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_idle/SPR_enemy_07_graywolf_idle_32.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_idle/SPR_enemy_07_graywolf_idle_32.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_08_boar_2k_idle/SPR_enemy_08_boar_2k_idle_03.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_08_boar_2k_idle/SPR_enemy_08_boar_2k_idle_03.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_08_boar_2k_idle/SPR_enemy_08_boar_2k_idle_02.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_08_boar_2k_idle/SPR_enemy_08_boar_2k_idle_02.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_15.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_15.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_13.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_13.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_12.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_12.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_29.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_2k_idle/SPR_character_02_guard_2k_idle_29.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_52.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_52.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_53.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_53.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_44.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_44.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_36.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_36.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_21.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_21.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_51.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_13_snake_2k_idle/SPR_enemy_13_snake_2k_idle_51.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
